0,1,output,uf,name
-51.3958333333333,-30.6733333333333,2724,RS,Tapes
-50.7805555555556,-29.6505555555556,7292,RS,Taquara
-51.8644444444444,-29.7997222222222,8994,RS,Taquari
-5.55611111111111,-27.4,273,RS,Taquaruçu do Sul
-5.26027777777778,-31.2872222222222,5903,RS,Tavares
-53.7583333333333,-27.3711111111111,6537,RS,Tenente Portela
-5.07083333333333,-29.5852777777778,5272,RS,Terra de Areia
-51.8063888888889,-29.4480555555556,7933,RS,Teutônia
-0.914444444444445,-27.3975,8344,RS,Tiradentes do Sul
-54.2280555555556,-29.4783333333333,746,RS,Toropi
-49.7269444444444,-29.3352777777778,7515,RS,Torres
-0.855833333333333,-29.9847222222222,9794,RS,Tramandaí
-5.38861111111111,-29.2941666666667,8097,RS,Travesseiro
-5.48222222222222,-27.4980555555556,8537,RS,Três Arroios
-49.9244444444444,-29.4555555555556,6997,RS,Três Cachoeiras
-50.7777777777778,-29.5169444444444,1351,RS,Três Coroas
-54.24,-27.7733333333333,1619,RS,Três de Maio
-5.06444444444444,-29.5369444444444,3499,RS,Três Forquilhas
-52.8436111111111,-27.6147222222222,9148,RS,Três Palmeiras
-53.9319444444444,-27.4555555555556,9406,RS,Três Passos
-5425,-27.5202777777778,5148,RS,Trindade do Sul
-5.24305555555556,-29.9433333333333,6184,RS,Triunfo
-54.4402777777778,-27.6569444444444,1962,RS,Tucunduva
-52.9561111111111,-29.1030555555556,5931,RS,Tunas
-51.5363888888889,-27.9252777777778,7756,RS,Tupanci do Sul
-5.58583333333333,-29.0805555555556,8755,RS,Tupanciretã
-51.4211111111111,-29.4763888888889,7493,RS,Tupandi
-54.4816666666667,-27.7563888888889,9445,RS,Tuparendi
-52.1783333333333,-31.4216666666667,48,RS,Turuçu
-54.6805555555556,-28.0461111111111,8370,RS,Ubiretama
-5.37027777777778,-28.7952777777778,7179,RS,União da Serra
-0.941944444444444,-29.0472222222222,8201,RS,Unistalda
-6255,-29.7547222222222,9847,RS,Uruguaiana
-5.10055555555556,-28.5122222222222,1086,RS,Vacaria
-52.6830555555556,-29.6036111111111,3590,RS,Vale do Sol
-51.2536111111111,-29.3983333333333,2067,RS,Vale Real
-5.35361111111111,-29.7869444444444,5628,RS,Vale Verde
-51845,-28.4783333333333,6234,RS,Vanini
-52.1919444444444,-29.6063888888889,4192,RS,Venâncio Aires
-52.5055555555556,-29.7147222222222,1700,RS,Vera Cruz
-51.5494444444444,-28.9361111111111,1671,RS,Veranópolis
-51.8591666666667,-29.0675,5352,RS,Vespasiano Correa
-5.35361111111111,-27.5694444444444,7713,RS,Viadutos
-5.19,-30.0811111111111,8048,RS,Viamão
-53.4052777777778,-27.1619444444444,7683,RS,Vicente Dutra
-52.7483333333333,-28.5602777777778,4728,RS,Victor Graeff
-5.22222222222222,-28.8627777777778,9821,RS,Vila Flores
-5.4775,-28.1072222222222,8067,RS,Vila Lângaro
-5.48694444444444,-28.5347222222222,704,RS,Vila Maria
-53.8827777777778,-30.3438888888889,975,RS,Vila Nova do Sul
-53.4902777777778,-3.20583333333333,9178,RS,Vista Alegre
-51.7902777777778,-28.8086111111111,8686,RS,Vista Alegre do Prata
-53.5236111111111,-27.4791666666667,9136,RS,Vista Gaúcha
-54.4963888888889,-28.3511111111111,8806,RS,Vitória das Missões
-5.04361111111111,-29.8008333333333,3078,RS,Xangri-lá
-5.18916666666667,-27.6111111111111,4387,SC,Abdon Batista
-52.3283333333333,-26.5647222222222,3502,SC,Abelardo Luz
-49.8255555555556,-27.4116666666667,8593,SC,Agrolândia
-49.7111111111111,-27265,4641,SC,Agronômica
-51.5561111111111,-26.9977777777778,6438,SC,Água Doce
-52.9866666666667,-27.0702777777778,3583,SC,Águas de Chapecó
-52.8591666666667,-26.88,2039,SC,Águas Frias
-48.8236111111111,-27.6938888888889,7129,SC,Águas Mornas
-5.53361111111111,-27.7002777777778,3917,SC,Alfredo Wagner
-51.8788888888889,-27.4575,1671,SC,Alto Bela Vista
-53.3313888888889,-26.5344444444444,7284,SC,Anchieta
-5.44361111111111,-27.5686111111111,2641,SC,Angelina
-5.29666666666667,-27.6891666666667,3948,SC,Anita Garibaldi
-5.62861111111111,-27.9019444444444,1412,SC,Anitápolis
-5.4175,-27.5169444444444,8013,SC,Antônio Carlos
-49.3897222222222,-27.0355555555556,9048,SC,Apiúna
-5475,-27.1602777777778,5932,SC,Arabutã
-48.7222222222222,-26.37,3770,SC,Araquari
-5.56083333333333,-28.9347222222222,519,SC,Araranguá
-0.820277777777778,-28.2619444444444,4530,SC,Armazém
-51.3391666666667,-26.9327777777778,7924,SC,Arroio Trinta
-52.4558333333333,-27.0744444444444,3081,SC,Arvoredo
-49.3755555555556,-26.9552777777778,4270,SC,Ascurra
-49.7811111111111,-27.42,6921,SC,Atalanta
-49.6375,-27315,5058,SC,Aurora
-49.4127777777778,-28.9838888888889,6239,SC,Balneário Arroio do Silva
-48.6119444444444,-26.4555555555556,3801,SC,Balneário Barra do Sul
-5.40694444444444,-26.9905555555556,2921,SC,Balneário Camboriú
-49.5794444444444,-29.1566666666667,9247,SC,Balneário Gaivota
-53.6383333333333,-26.7686111111111,513,SC,Bandeirante
-53.44,-26.6544444444444,3236,SC,Barra Bonita
-5.40416666666667,-26.6322222222222,3760,SC,Barra Velha
-50.4644444444444,-26.2733333333333,9548,SC,Bela Vista do Toldo
-53.5755555555556,-26.8413888888889,3759,SC,Belmonte
-49.3644444444444,-26.7827777777778,4372,SC,Benedito Novo
-48.6555555555556,-27.4941666666667,1001,SC,Biguaçu
-5.56611111111111,-26.9194444444444,3886,SC,Blumenau
-49.9444444444444,-27.7444444444444,3218,SC,Bocaina do Sul
-49.6247222222222,-28.3369444444444,6871,SC,Bom Jardim da Serra
-52.3941666666667,-26.7338888888889,2383,SC,Bom Jesus
-5.59833333333333,-26.6897222222222,611,SC,Bom Jesus do Oeste
-49.4891666666667,-27.7972222222222,2863,SC,Bom Retiro
-48.5277777777778,-27.1316666666667,1986,SC,Bombinhas
-5.57472222222222,-27.1994444444444,3710,SC,Botuverá
-5.66555555555556,-28275,7269,SC,Braço do Norte
-5.59388888888889,-27.3577777777778,3476,SC,Braço do Trombudo
-5.09055555555556,-27.3058333333333,3759,SC,Brunópolis
-5.43138888888889,-27.0980555555556,3355,SC,Brusque
-5.18166666666667,-26.7752777777778,4836,SC,Caçador
-53.2477777777778,-27.0716666666667,3637,SC,Caibi
-5.26388888888889,-26.5997222222222,790,SC,Calmon
-48.6544444444444,-27.0252777777778,2890,SC,Camboriú
-49.2655555555556,-26.1925,3350,SC,Campo Alegre
-50.7608333333333,-27.8991666666667,3253,SC,Campo Belo do Sul
-5.57805555555556,-26.3941666666667,4524,SC,Campo Erê
-51225,-27.4016666666667,7392,SC,Campos Novos
-5.41777777777778,-27265,3639,SC,Canelinha
-50.39,-26.1772222222222,7879,SC,Canoinhas
-50.5119444444444,-27.9369444444444,11,SC,Capão Alto
-51.6119444444444,-27.3436111111111,4366,SC,Capinzal
-48.9577777777778,-28.4447222222222,1182,SC,Capivari de Baixo
-51.6616666666667,-27.0705555555556,9219,SC,Catanduvas
-52.8786111111111,-27.1611111111111,232,SC,Caxambu do Sul
-51.3363888888889,-27.6344444444444,6312,SC,Celso Ramos
-50.8758333333333,-27.7952777777778,2043,SC,Cerro Negro
-49.5538888888889,-27.5905555555556,8768,SC,Chapadão do Lageado
-5.40444444444444,-27.0963888888889,7993,SC,Chapecó
-49.3258333333333,-28.6011111111111,5255,SC,Cocal do Sul
-5.36111111111111,-27.2341666666667,8489,SC,Concórdia
-52.6033333333333,-26.9844444444444,6210,SC,Cordilheira Alta
-52.7030555555556,-26.9086111111111,3785,SC,Coronel Freitas
-5.4025,-26.5122222222222,5594,SC,Coronel Martins
-50.3611111111111,-3.23194444444444,6503,SC,Correia Pinto
-49.2430555555556,-26.4252777777778,7904,SC,Corupá
-49.3697222222222,-28.6775,5654,SC,Criciúma
-5.51805555555556,-26.8936111111111,1013,SC,Cunha Porã
-5.59333333333333,-26.9694444444444,7567,SC,Cunhataí
-5065,-27.2827777777778,4095,SC,Curitibanos
-5.55166666666667,-26.8261111111111,6805,SC,Descanso
-53.6397222222222,-26255,2415,SC,Dionísio Cerqueira
-49.7255555555556,-26.9847222222222,5962,SC,Dona Emma
-5.55833333333333,-26.7144444444444,2147,SC,Doutor Pedrinho
-52.5605555555556,-26.7236111111111,5570,SC,Entre Rios
-49.6436111111111,-28.9825,2679,SC,Ermo
-51.4419444444444,-27.2755555555556,5507,SC,Erval Velho
-52.2602777777778,-26.8527777777778,2203,SC,Faxinal dos Guedes
-53.3475,-26.7775,6497,SC,Flor do Sertão
-48.5491666666667,-27.5966666666667,2435,SC,Florianópolis
-52.7941666666667,-26.6469444444444,35,SC,Formosa do Sul
-49.4722222222222,-28.7475,8272,SC,Forquilhinha
-50.9213888888889,-27.0261111111111,8327,SC,Fraiburgo
-50.8047222222222,-27.1747222222222,2000,SC,Frei Rogério
-5.40527777777778,-26455,175,SC,Galvão
-48.6133333333333,-28.0233333333333,1738,SC,Garopaba
-48855,-26.0266666666667,1174,SC,Garuva
-48.9588888888889,-26.9313888888889,4863,SC,Gaspar
-48.5591666666667,-27.3147222222222,522,SC,Governador Celso Ramos
-49.2147222222222,-28185,3576,SC,Grão Pará
-0.824166666666667,-28.3311111111111,3048,SC,Gravatal
-48.9811111111111,-27.0858333333333,6997,SC,Guabiruba
-5.55416666666667,-26.5991666666667,3988,SC,Guaraciaba
-5.50277777777778,-26.4730555555556,942,SC,Guaramirim
-53.5277777777778,-3.04361111111111,9757,SC,Guarujá do Sul
-52.7872222222222,-27.1319444444444,9494,SC,Guatambú
-51.4947222222222,-27.1936111111111,7436,SC,Herval d'Oeste
-51.2369444444444,-27.1813888888889,3985,SC,Ibiam
-51365,-27.0919444444444,8235,SC,Ibicaré
-5.55388888888889,-27.0569444444444,5561,SC,Ibirama
-5.53888888888889,-28.7133333333333,9846,SC,Içara
-48.8272222222222,-26.8997222222222,5937,SC,Ilhota
-48.82,-28.3413888888889,9319,SC,Imaruí
-48.6702777777778,-28.24,2841,SC,Imbituba
-49.4238888888889,-27.4927777777778,7875,SC,Imbuia
-49.2316666666667,-26.8977777777778,5842,SC,Indaial
-51.2422222222222,-27.0041666666667,8343,SC,Iomerê
-51.7730555555556,-27.4036111111111,1738,SC,Ipira
-5.5575,-26.9883333333333,9441,SC,Iporã do Oeste
-52455,-26.6313888888889,7890,SC,Ipuaçu
-0.891111111111111,-27.0766666666667,4906,SC,Ipumirim
-53.2744444444444,-26.8225,7787,SC,Iraceminha
-5.26277777777778,-3.19138888888889,104,SC,Irani
-52.8922222222222,-26.6563888888889,5693,SC,Irati
-50.7997222222222,-26.2386111111111,8124,SC,Irineópolis
-52.3230555555556,-27.2905555555556,3164,SC,Itá
-49.9063888888889,-26.3363888888889,9540,SC,Itaiópolis
-48.6619444444444,-26.9077777777778,6229,SC,Itajaí
-48.6113888888889,-27.0902777777778,6492,SC,Itapema
-53.7122222222222,-27.1694444444444,8075,SC,Itapiranga
-48.6161111111111,-26.1169444444444,6854,SC,Itapoá
-5.56916666666667,-27.4144444444444,6317,SC,Ituporanga
-5.24472222222222,-27.1758333333333,1497,SC,Jaborá
-49.7636111111111,-28.9975,4504,SC,Jacinto Machado
-5.52555555555556,-28615,2968,SC,Jaguaruna
-0.827777777777778,-26.4861111111111,8478,SC,Jaraguá do Sul
-52.8597222222222,-26.7216666666667,429,SC,Jardinópolis
-51.5047222222222,-27.1780555555556,3037,SC,Joaçaba
-48.8455555555556,-26.3044444444444,9645,SC,Joinville
-49.6280555555556,-26.9583333333333,8634,SC,José Boiteux
-52.7277777777778,-26.3983333333333,7889,SC,Jupiá
-51.5558333333333,-27.26,7752,SC,Lacerdópolis
-50.3261111111111,-27.8161111111111,2787,SC,Lages
-48.7808333333333,-28.4825,7456,SC,Laguna
-5395,-26.8580555555556,2134,SC,Lajeado Grande
-49.7330555555556,-27.2166666666667,2189,SC,Laurentino
-49.3966666666667,-28.3927777777778,2670,SC,Lauro Muller
-50.6952777777778,-26.9288888888889,3235,SC,Lebon Régis
-49.2869444444444,-27.5069444444444,7325,SC,Leoberto Leal
-0.877777777777778,-27.0533333333333,1007,SC,Lindóia do Sul
-49.5419444444444,-27.1661111111111,9334,SC,Lontras
-48.9327777777778,-26.7205555555556,41,SC,Luiz Alves
-5.22277777777778,-27.1327777777778,8453,SC,Luzerna
-51.3780555555556,-26.8555555555556,5344,SC,Macieira
-49.8052777777778,-26.1113888888889,3582,SC,Mafra
-5.4375,-3.21527777777778,5356,SC,Major Gercino
-50.3280555555556,-3.04,3738,SC,Major Vieira
-49.4527777777778,-28.8466666666667,8744,SC,Maracajá
-53.1725,-26.7608333333333,2384,SC,Maravilha
-52.6252777777778,-26.8022222222222,9617,SC,Marema
-5.50833333333333,-26.6105555555556,7754,SC,Massaranduba
-5315,-26.4730555555556,7995,SC,Matos Costa
-5.57472222222222,-28.8286111111111,9357,SC,Meleiro
-5.07666666666667,-27.1963888888889,799,SC,Mirim Doce
-5.55527777777778,-26.7783333333333,1119,SC,Modelo
-5.54638888888889,-27.1027777777778,4075,SC,Mondaí
-50.9797222222222,-27.2227777777778,3260,SC,Monte Carlo
-50.2311111111111,-26.4622222222222,1680,SC,Monte Castelo
-49.21,-3.40916666666667,6599,SC,Morro da Fumaça
-49.7208333333333,-28.8005555555556,564,SC,Morro Grande
-48.6541666666667,-26.8988888888889,761,SC,Navegantes
-52.9058333333333,-26.9025,2991,SC,Nova Erechim
-52.8122222222222,-26.9397222222222,4240,SC,Nova Itaberaba
-48.9297222222222,-27.2858333333333,1240,SC,Nova Trento
-49.4977777777778,-28.6366666666667,2720,SC,Nova Veneza
-5.41694444444444,-26.4444444444444,8341,SC,Novo Horizonte
-49.2913888888889,-28.3588888888889,5959,SC,Orleans
-5.12194444444444,-27.4830555555556,8718,SC,Otacílio Costa
-5.2375,-27.3413888888889,7888,SC,Ouro
-52.3119444444444,-26.6944444444444,1274,SC,Ouro Verde
-52.4980555555556,-27.2522222222222,6964,SC,Paial
-5105,-27.9288888888889,7824,SC,Painel
-5.40111111111111,-27.6452777777778,611,SC,Palhoça
-53.2783333333333,-26.3475,9641,SC,Palma Sola
-5.15944444444444,-27.5827777777778,9606,SC,Palmeira
-5.66111111111111,-27.0675,2438,SC,Palmitos
-5.14444444444444,-26.3702777777778,3780,SC,Papanduva
-53.6719444444444,-26.6138888888889,79,SC,Paraíso
-49.7227777777778,-29335,1455,SC,Passo de Torres
-5.39277777777778,-26.78,6313,SC,Passos Maia
-5.40305555555556,-27.9616666666667,2880,SC,Paulo Lopes
-5.52111111111111,-28.4358333333333,7709,SC,Pedras Grandes
-48.6458333333333,-26.7694444444444,6399,SC,Penha
-51.9038888888889,-27.3730555555556,5869,SC,Peritiba
-49.6980555555556,-27.5352777777778,2789,SC,Petrolândia
-48.6716666666667,-26.7638888888889,690,SC,Piçarras
-52.9919444444444,-26.8480555555556,3992,SC,Pinhalzinho
-51.2308333333333,-27.0505555555556,6219,SC,Pinheiro Preto
-51.7719444444444,-27.4197222222222,7433,SC,Piratuba
-52.8655555555556,-27.0702777777778,5895,SC,Planalto Alegre
-49.1769444444444,-26.7405555555556,3835,SC,Pomerode
-50.3802777777778,-27.4841666666667,7066,SC,Ponte Alta
-50.4644444444444,-3325,9327,SC,Ponte Alta do Norte
-5.34916666666667,-26.8716666666667,7238,SC,Ponte Serrada
-48.5530555555556,-27.1577777777778,8255,SC,Porto Belo
-5245,-26.2380555555556,3929,SC,Porto União
-5.60055555555556,-27.2580555555556,8219,SC,Pouso Redondo
-5.60305555555556,-29.1966666666667,4033,SC,Praia Grande
-51.8072222222222,-27.2230555555556,3858,SC,Presidente Castelo Branco
-49.6227777777778,-27.0505555555556,3845,SC,Presidente Getúlio
-49.3902777777778,-27.2772222222222,6725,SC,Presidente Nereu
-53.5983333333333,-26.4419444444444,5084,SC,Princesa
-52.7205555555556,-26.7261111111111,5162,SC,Quilombo
-5.52166666666667,-27.6725,8169,SC,Rancho Queimado
-49.7966666666667,-27.1925,3535,SC,Rio d'Oeste
-5.24111111111111,-26.8986111111111,8334,SC,Rio das Antas
-5.14138888888889,-26.9488888888889,4964,SC,Rio do Campo
-49.6430555555556,-27.2141666666667,2454,SC,Rio do Sul
-49.2741666666667,-26.7383333333333,8670,SC,Rio dos Cedros
-5.60527777777778,-28.1311111111111,8037,SC,Rio Fortuna
-5.55444444444444,-26.2544444444444,4469,SC,Rio Negrinho
-49.7791666666667,-27.8605555555556,8572,SC,Rio Rufino
-53.3216666666667,-27.0669444444444,347,SC,Riqueza
-49.3663888888889,-26.9227777777778,9590,SC,Rodeio
-53.3144444444444,-26.6761111111111,2760,SC,Romelândia
-49.9997222222222,-26.98,3115,SC,Salete
-5.55611111111111,-26.6091666666667,2619,SC,Saltinho
-51.4063888888889,-26.9052777777778,4260,SC,Salto Veloso
-5.62916666666667,-28.6377777777778,5545,SC,Sangão
-50.4269444444444,-26.9608333333333,667,SC,Santa Cecília
-5.57194444444444,-26.9375,4986,SC,Santa Helena
-5.62777777777778,-28.0391666666667,8197,SC,Santa Rosa de Lima
-5.57222222222222,-29.1361111111111,7873,SC,Santa Rosa do Sul
-5.00805555555556,-26.7786111111111,4022,SC,Santa Terezinha
-5.52388888888889,-26.6188888888889,248,SC,Santa Terezinha do Progresso
-5.40416666666667,-26.6394444444444,8916,SC,Santiago do Sul
-48.7786111111111,-27.6880555555556,7652,SC,Santo Amaro da Imperatriz
-49.3786111111111,-3.03083333333333,9449,SC,São Bento do Sul
-52.9644444444444,-26.47,7431,SC,São Bernardino
-48.9291666666667,-27.9013888888889,350,SC,São Bonifácio
-5.50388888888889,-27.0775,4161,SC,São Carlos
-50.4405555555556,-27.2666666666667,5342,SC,São Cristovão do Sul
-52.5316666666667,-26.5580555555556,4057,SC,São Domingos
-48.6380555555556,-26.2433333333333,4880,SC,São Francisco do Sul
-48.8494444444444,-27.2761111111111,3271,SC,São João Batista
-5.41805555555556,-26.6177777777778,489,SC,São João do Itaperiú
-53.5938888888889,-27.0980555555556,8679,SC,São João do Oeste
-49.81,-29.2233333333333,8990,SC,São João do Sul
-49.9316666666667,-28.2938888888889,3188,SC,São Joaquim
-48.6275,-27.6152777777778,2114,SC,São José
-53.4941666666667,-26455,9836,SC,São José do Cedro
-50.58,-27.6630555555556,6148,SC,São José do Cerrito
-5.42055555555556,-26.3591666666667,2307,SC,São Lourenço d'Oeste
-49.1766666666667,-28.3258333333333,5326,SC,São Ludgero
-48.9794444444444,-28.1647222222222,5157,SC,São Martinho
-5.55416666666667,-26.7252777777778,5426,SC,São Miguel d'Oeste
-5.53194444444444,-26.6902777777778,5783,SC,São Miguel da Boa Vista
-48.8052777777778,-27.5661111111111,3175,SC,São Pedro de Alcântara
-5.50305555555556,-26.9241666666667,9773,SC,Saudades
-5.57305555555556,-26.4125,9605,SC,Schroeder
-52.3105555555556,-27.1494444444444,8427,SC,Seara
-5.54222222222222,-26.7291666666667,8852,SC,Serra Alta
-49.4244444444444,-28.5977777777778,68,SC,Siderópolis
-5.56944444444444,-29.1138888888889,8697,SC,Sombrio
-52.9647222222222,-26.7361111111111,2799,SC,Sul Brasil
-49.9980555555556,-27.1163888888889,7955,SC,Taió
-51.2472222222222,-27.1047222222222,474,SC,Tangará
-5.65805555555556,-26.6877777777778,3159,SC,Tigrinhos
-5.40583333333333,-27.2413888888889,2092,SC,Tijucas
-49.8472222222222,-28.8302777777778,9607,SC,Timbé do Sul
-49.2716666666667,-26.8233333333333,2155,SC,Timbó
-50.6741666666667,-26615,482,SC,Timbó Grande
-50.3222222222222,-26.1063888888889,9709,SC,Três Barras
-49.4575,-28.5155555555556,6153,SC,Treviso
-5.64777777777778,-28.5588888888889,4692,SC,Treze de Maio
-51.4063888888889,-0.451666666666667,7522,SC,Treze Tílias
-49.7902777777778,-27.2991666666667,2442,SC,Trombudo Central
-5.50694444444444,-28.4666666666667,2695,SC,Tubarão
-53.6391666666667,-3.10777777777778,9880,SC,Tunápolis
-49.6791666666667,-28.9261111111111,4017,SC,Turvo
-52.8552777777778,-26.7611111111111,8730,SC,União do Oeste
-49.5916666666667,-28015,1044,SC,Urubici
-49.8730555555556,-27.9527777777778,5381,SC,Urupema
-49.3208333333333,-28.5177777777778,1119,SC,Urussanga
-5.48833333333333,-26.8636111111111,2750,SC,Vargeão
-50975,-27.4891666666667,1758,SC,Vargem
-51.74,-3.17333333333333,6674,SC,Vargem Bonita
-49.3558333333333,-27.3919444444444,9044,SC,Vidal Ramos
-0.876666666666667,-27.0083333333333,3695,SC,Videira
-49.8327777777778,-26.8808333333333,315,SC,Vitor Meireles
-49.7958333333333,-26.9261111111111,3261,SC,Witmarsum
-52.4041666666667,-26.8769444444444,4321,SC,Xanxerê
-52.3419444444444,-27.0686111111111,4610,SC,Xavantina
-5.39027777777778,-26.9616666666667,3242,SC,Xaxim
-51.5552777777778,-27.4513888888889,2542,SC,Zortéa
-36.9297222222222,-10.1338888888889,3189,SE,Amparo de São Francisco
-0.621388888888889,-10.2813888888889,3607,SE,Aquidabã
-4.23833333333333,-10.9111111111111,2074,SE,Aracaju
-37.6197222222222,-11.2622222222222,8083,SE,Arauá
-37.3152777777778,-10.7577777777778,7020,SE,Areia Branca
-4.20527777777778,-10.9088888888889,2306,SE,Barra dos Coqueiros
-37.6205555555556,-11.1469444444444,9862,SE,Boquim
-36.4661111111111,-10.4294444444444,4863,SE,Brejo Grande
-37.4933333333333,-1.07777777777778,1589,SE,Campo do Brito
-4.10972222222222,-10.1383333333333,3080,SE,Canhoba
-37.7894444444444,-9.66,6331,SE,Canindé de São Francisco
-4.21944444444444,-10.5033333333333,6930,SE,Capela
-4.24,-10.3608333333333,1712,SE,Carira
-36.9888888888889,-10.6480555555556,9210,SE,Carmópolis
-4.09277777777778,-10.2516666666667,609,SE,Cedro de São João
-37.7552777777778,-11.4755555555556,7421,SE,Cristinápolis
-37.1830555555556,-10355,9538,SE,Cumbe
-4315,-10.6886111111111,7235,SE,Divina Pastora
-37.4383333333333,-11.2683333333333,5440,SE,Estância
-37.3130555555556,-10.2641666666667,8325,SE,Feira Nova
-4.22333333333333,-10.5494444444444,8678,SE,Frei Paulo
-0.630555555555556,-9.9675,5016,SE,Gararu
-4.10888888888889,-10.6888888888889,7033,SE,General Maynard
-37.1983333333333,-10.2266666666667,4405,SE,Gracho Cardoso
-36.54,-10.4363888888889,9131,SE,Ilha das Flores
-37.5116666666667,-11.5191666666667,8043,SE,Indiaroba
-37.4252777777778,-10685,8781,SE,Itabaiana
-37.79,-11.2738888888889,9609,SE,Itabaianinha
-4.26972222222222,-10.1263888888889,1161,SE,Itabi
-37.3105555555556,-10.9980555555556,3382,SE,Itaporanga d'Ajuda
-36.9402777777778,-10.5933333333333,8065,SE,Japaratuba
-4.09,-10.3466666666667,8326,SE,Japoatã
-4.24166666666667,-10.9172222222222,7120,SE,Lagarto
-37.17,-10.8063888888889,5118,SE,Laranjeiras
-37.5408333333333,-10.6663888888889,7135,SE,Macambira
-36.9241666666667,-10.3494444444444,6728,SE,Malhada dos Bois
-37.3047222222222,-10.6577777777778,8657,SE,Malhador
-4.24833333333333,-10.7375,1054,SE,Maruim
-37.3427777777778,-10.5775,841,SE,Moita Bonita
-37.5622222222222,-1.02722222222222,2560,SE,Monte Alegre de Sergipe
-36.9591666666667,-10.4272222222222,5279,SE,Muribeca
-36.5794444444444,-10.32,9008,SE,Neópolis
-37.4891666666667,-10.4425,7876,SE,Nossa Senhora Aparecida
-37.4202777777778,-10.2183333333333,230,SE,Nossa Senhora da Glória
-37.1933333333333,-10.4916666666667,4979,SE,Nossa Senhora das Dores
-4.22444444444444,-10.0794444444444,4501,SE,Nossa Senhora de Lourdes
-4.29277777777778,-10855,7496,SE,Nossa Senhora do Socorro
-4.07638888888889,-10.4533333333333,9396,SE,Pacatuba
-37.6869444444444,-10.6166666666667,9804,SE,Pedra Mole
-37.6738888888889,-11.1916666666667,8577,SE,Pedrinhas
-37.7227777777778,-10.5672222222222,1147,SE,Pinhão
-36.8561111111111,-10.7377777777778,9658,SE,Pirambu
-4.23722222222222,-9805,1654,SE,Poço Redondo
-4.35277777777778,-10.7083333333333,4940,SE,Poço Verde
-37.2783333333333,-9.91722222222222,9067,SE,Porto da Folha
-36.8402777777778,-10.2111111111111,7149,SE,Propriá
-37725,-11.0688888888889,9852,SE,Riachão do Dantas
-37.1872222222222,-10.7283333333333,9834,SE,Riachuelo
-4.21388888888889,-10.5394444444444,6403,SE,Ribeirópolis
-4.19722222222222,-10.6961111111111,4691,SE,Rosário do Catete
-37475,-11.0319444444444,5879,SE,Salgado
-37.4483333333333,-11.3508333333333,2095,SE,Santa Luzia do Itanhy
-37.1938888888889,-10.6463888888889,6055,SE,Santa Rosa de Lima
-36.6080555555556,-10.2911111111111,4095,SE,Santana do São Francisco
-4.22111111111111,-10.7888888888889,9600,SE,Santo Amaro das Brotas
-37.2063888888889,-11.0147222222222,5131,SE,São Cristóvão
-4.22888888888889,-10.7913888888889,989,SE,São Domingos
-36.8877777777778,-10.3333333333333,1479,SE,São Francisco
-37.3811111111111,-10.3880555555556,6166,SE,São Miguel do Aleixo
-37.8111111111111,-10.7383333333333,4928,SE,Simão Dias
-4.27944444444444,-10.6038888888889,4542,SE,Siriri
-4.09222222222222,-10.2083333333333,6483,SE,Telha
-37.9983333333333,-11.1838888888889,7332,SE,Tobias Barreto
-37.8405555555556,-11.3733333333333,9351,SE,Tomar do Geru
-37.6577777777778,-11.3833333333333,5407,SE,Umbaúba
-5.23916666666667,-21.6852777777778,671,SP,Adamantina
-49.6436111111111,-21235,6847,SP,Adolfo
-46.9786111111111,-22.0594444444444,3163,SP,Aguaí
-5075,-21.9366666666667,2791,SP,Águas da Prata
-46.6327777777778,-22.4763888888889,1145,SP,Águas de Lindóia
-49.2388888888889,-22.8805555555556,3411,SP,Águas de Santa Bárbara
-47.8761111111111,-22.5994444444444,53,SP,Águas de São Pedro
-48.9875,-22.4691666666667,1856,SP,Agudos
-47.8986111111111,-23.5508333333333,9762,SP,Alambari
-51.4127777777778,-21.9552777777778,6939,SP,Alfredo Marcondes
-5.55888888888889,-20.5236111111111,7599,SP,Altair
-47.3738888888889,-21.0255555555556,9127,SP,Altinópolis
-5.16361111111111,-21.5805555555556,8089,SP,Alto Alegre
-47.2619444444444,-23535,7957,SP,Alumínio
-49.9105555555556,-20.3208333333333,1300,SP,Álvares Florence
-51.4719444444444,-22.0794444444444,7917,SP,Álvares Machado
-5.57722222222222,-22.0891666666667,8585,SP,Álvaro de Carvalho
-49.7630555555556,-22.4441666666667,196,SP,Alvinlândia
-47.3313888888889,-22.7391666666667,2122,SP,Americana
-0.818333333333333,-21.7244444444444,631,SP,Américo Brasiliense
-49.7316666666667,-20.2991666666667,1370,SP,Américo de Campos
-46.7644444444444,-22.7011111111111,3259,SP,Amparo
-47.6630555555556,-22.1263888888889,5673,SP,Analândia
-51.3794444444444,-20.8961111111111,5317,SP,Andradina
-48.4127777777778,-23.4897222222222,6594,SP,Angatuba
-5.46055555555556,-22.7894444444444,4548,SP,Anhembi
-51.3872222222222,-22.2952777777778,4771,SP,Anhumas
-45.2297222222222,-22.8469444444444,1360,SP,Aparecida
-50.8797222222222,-20.4494444444444,6248,SP,Aparecida d'Oeste
-48.8425,-24.5094444444444,755,SP,Apiaí
-5.22805555555556,-23.4386111111111,6211,SP,Araçariguama
-50.4327777777778,-21.2088888888889,8599,SP,Araçatuba
-47.6141666666667,-23.5052777777778,5613,SP,Araçoiaba da Serra
-5.25527777777778,-20.0902777777778,9934,SP,Aramina
-5.55388888888889,-23.1344444444444,8720,SP,Arandu
